거래금액,거래유형,건축년도,년,대지면적,동리명,연면적,월,일,주택유형,중개사소재지,지번,법정동시군구코드,해제사유발생일,해제여부,시도명,시군구명,주소,법정동코드,법정동읍면동코드,lon,lat
12100,중개거래,2000,2022,546.0,미원면 운암리,111.0,10,7,단독,충북 청주흥덕구,4*,43111, , ,충청북도,청주시 상당구,충청북도 청주시 상당구 미원면 운암리,4311132038.0,32038.0,127.689113382154,36.6057520428097
10800,중개거래,1973,2022,356.0,가덕면 삼항리,57.24,10,12,단독,충북 청주청원구,3**,43111, , ,충청북도,청주시 상당구,충청북도 청주시 상당구 가덕면 삼항리,4311133023.0,33023.0,127.520407975473,36.5315326595856
9000,중개거래,1991,2022,187.0,가덕면 국전리,66.15,10,6,단독,충북 청주서원구,3**,43111,22.11.01,O,충청북도,청주시 상당구,충청북도 청주시 상당구 가덕면 국전리,4311133024.0,33024.0,127.510773594871,36.535582592324
34000,중개거래,1997,2022,409.0,남일면 송암리,139.35,10,1,단독,충북 청주상당구,5**,43111, , ,충청북도,청주시 상당구,충청북도 청주시 상당구 남일면 송암리,4311134021.0,34021.0,127.533988009707,36.5941377190287
14500,중개거래,2008,2022,628.0,남일면 송암리,99.32,10,18,단독,충북 청주서원구,3**,43111, , ,충청북도,청주시 상당구,충청북도 청주시 상당구 남일면 송암리,4311134021.0,34021.0,127.533988009707,36.5941377190287
25361,중개거래,2022,2022,444.0,남일면 두산리,85.74,10,24,단독,충북 청주상당구,산1*,43111, , ,충청북도,청주시 상당구,충청북도 청주시 상당구 남일면 두산리,4311134026.0,34026.0,127.537522582369,36.5649430909218
5000,직거래,1977,2022,378.0,남일면 화당리,138.85,10,25,단독, ,1**,43111, , ,충청북도,청주시 상당구,충청북도 청주시 상당구 남일면 화당리,4311134029.0,34029.0,127.492334337752,36.5545048146658
16000,직거래,1977,2022,104.5,사직동,82.49,10,1,단독, ,2**,43112, , ,충청북도,청주시 서원구,충청북도 청주시 서원구 사직동,4311210100.0,10100.0,127.476193741075,36.6362456170941
35000,중개거래,1985,2022,158.0,사직동,243.36,10,2,단독,충북 청주서원구,5**,43112, , ,충청북도,청주시 서원구,충청북도 청주시 서원구 사직동,4311210100.0,10100.0,127.476193741075,36.6362456170941
14500,중개거래,1977,2022,129.0,사직동,55.35,10,10,단독,충북 청주서원구,6**,43112, , ,충청북도,청주시 서원구,충청북도 청주시 서원구 사직동,4311210100.0,10100.0,127.476193741075,36.6362456170941
13000,직거래,1986,2022,94.0,사직동,97.03,10,11,단독, ,6**,43112, , ,충청북도,청주시 서원구,충청북도 청주시 서원구 사직동,4311210100.0,10100.0,127.476193741075,36.6362456170941
24200,직거래,1977,2022,149.4,사직동,73.26,10,19,단독, ,2**,43112, , ,충청북도,청주시 서원구,충청북도 청주시 서원구 사직동,4311210100.0,10100.0,127.476193741075,36.6362456170941
24500,중개거래,1981,2022,158.7,사직동,152.85,10,26,단독,충북 청주서원구,2**,43112, , ,충청북도,청주시 서원구,충청북도 청주시 서원구 사직동,4311210100.0,10100.0,127.476193741075,36.6362456170941
12300,중개거래,1969,2022,146.0,사직동,49.41,10,28,단독,충북 청주흥덕구,6**,43112, , ,충청북도,청주시 서원구,충청북도 청주시 서원구 사직동,4311210100.0,10100.0,127.476193741075,36.6362456170941
36300,직거래,1990,2022,216.9,사창동,255.85,10,1,단독, ,1**,43112, , ,충청북도,청주시 서원구,충청북도 청주시 서원구 사창동,4311210200.0,10200.0,127.458900583359,36.6335884688602
60000,중개거래,2010,2022,251.9,사창동,434.7,10,4,다가구,충북 청주서원구,1**,43112, , ,충청북도,청주시 서원구,충청북도 청주시 서원구 사창동,4311210200.0,10200.0,127.458900583359,36.6335884688602
26000,중개거래,1985,2022,145.1,사창동,164.94,10,10,단독,충북 청주흥덕구,2**,43112, , ,충청북도,청주시 서원구,충청북도 청주시 서원구 사창동,4311210200.0,10200.0,127.458900583359,36.6335884688602
74000,중개거래,2002,2022,201.0,사창동,350.78,10,13,다가구,충북 청주서원구,3**,43112, , ,충청북도,청주시 서원구,충청북도 청주시 서원구 사창동,4311210200.0,10200.0,127.458900583359,36.6335884688602
14300,중개거래,1984,2022,133.0,사창동,121.41,10,14,단독,"충북 청주서원구, 충북 청주흥덕구",3**,43112, , ,충청북도,청주시 서원구,충청북도 청주시 서원구 사창동,4311210200.0,10200.0,127.458900583359,36.6335884688602
213000,중개거래,2021,2022,465.0,사창동,697.41,10,20,다가구,충북 청주서원구,2**,43112, , ,충청북도,청주시 서원구,충청북도 청주시 서원구 사창동,4311210200.0,10200.0,127.458900583359,36.6335884688602
16000,중개거래,1981,2022,148.0,모충동,78.36,10,7,단독,충북 청주서원구,4**,43112, , ,충청북도,청주시 서원구,충청북도 청주시 서원구 모충동,4311210300.0,10300.0,127.476740642111,36.6277367699336
17500,중개거래,1973,2022,204.3,모충동,41.03,10,11,단독,충북 청주서원구,9*,43112, , ,충청북도,청주시 서원구,충청북도 청주시 서원구 모충동,4311210300.0,10300.0,127.476740642111,36.6277367699336
17000,중개거래,1984,2022,135.0,모충동,127.21,10,11,단독,충북 청주서원구,2**,43112, , ,충청북도,청주시 서원구,충청북도 청주시 서원구 모충동,4311210300.0,10300.0,127.476740642111,36.6277367699336
30000,중개거래,2002,2022,200.0,모충동,390.52,10,11,다가구,충북 청주서원구,1**,43112, , ,충청북도,청주시 서원구,충청북도 청주시 서원구 모충동,4311210300.0,10300.0,127.476740642111,36.6277367699336
18000,중개거래,1983,2022,147.4,모충동,128.17,10,13,단독,충북 청주서원구,9*,43112, , ,충청북도,청주시 서원구,충청북도 청주시 서원구 모충동,4311210300.0,10300.0,127.476740642111,36.6277367699336
22500,중개거래,1983,2022,106.0,모충동,120.4,10,13,단독,대전 서구,3**,43112, , ,충청북도,청주시 서원구,충청북도 청주시 서원구 모충동,4311210300.0,10300.0,127.476740642111,36.6277367699336
6500,중개거래,1973,2022,151.7,모충동,78.42,10,14,단독,충북 청주상당구,1**,43112, , ,충청북도,청주시 서원구,충청북도 청주시 서원구 모충동,4311210300.0,10300.0,127.476740642111,36.6277367699336
7800,중개거래,1974,2022,138.8,모충동,53.38,10,16,단독,충북 청주서원구,1**,43112, , ,충청북도,청주시 서원구,충청북도 청주시 서원구 모충동,4311210300.0,10300.0,127.476740642111,36.6277367699336
6800,중개거래,2011,2022,170.2,모충동,224.14,10,28,다가구,충북 진천군,8*,43112, , ,충청북도,청주시 서원구,충청북도 청주시 서원구 모충동,4311210300.0,10300.0,127.476740642111,36.6277367699336
52000,중개거래,2009,2022,199.0,산남동,280.94,10,11,다가구,충북 청주상당구,4**,43112, , ,충청북도,청주시 서원구,충청북도 청주시 서원구 산남동,4311210400.0,10400.0,127.466882101284,36.6132892221879
119000,직거래,2016,2022,660.0,미평동,131.82,10,20,단독, ,5*,43112, , ,충청북도,청주시 서원구,충청북도 청주시 서원구 미평동,4311210500.0,10500.0,127.459455451147,36.6042490821192
108400,직거래,2022,2022,693.0,미평동,99.93,10,20,단독, ,5*,43112, , ,충청북도,청주시 서원구,충청북도 청주시 서원구 미평동,4311210500.0,10500.0,127.459455451147,36.6042490821192
107600,직거래,2022,2022,746.0,미평동,149.0,10,20,다가구, ,7*,43112, , ,충청북도,청주시 서원구,충청북도 청주시 서원구 미평동,4311210500.0,10500.0,127.459455451147,36.6042490821192
96200,직거래,2022,2022,660.0,미평동,98.23,10,20,단독, ,5*,43112, , ,충청북도,청주시 서원구,충청북도 청주시 서원구 미평동,4311210500.0,10500.0,127.459455451147,36.6042490821192
90600,직거래,2020,2022,446.0,미평동,152.43,10,20,단독, ,5*,43112, , ,충청북도,청주시 서원구,충청북도 청주시 서원구 미평동,4311210500.0,10500.0,127.459455451147,36.6042490821192
98800,직거래,2021,2022,675.0,미평동,96.31,10,20,단독, ,6*,43112, , ,충청북도,청주시 서원구,충청북도 청주시 서원구 미평동,4311210500.0,10500.0,127.459455451147,36.6042490821192
37088,직거래,2019,2022,270.0,미평동,96.02,10,20,단독, ,5*,43112, , ,충청북도,청주시 서원구,충청북도 청주시 서원구 미평동,4311210500.0,10500.0,127.459455451147,36.6042490821192
20500,중개거래,1993,2022,173.3,분평동,159.63,10,8,다가구,"충북 청주상당구, 충북 청주흥덕구",1***,43112, , ,충청북도,청주시 서원구,충청북도 청주시 서원구 분평동,4311210600.0,10600.0,127.489177878304,36.608704935654
91400,직거래,2008,2022,493.0,분평동,201.96,10,20,단독, ,2**,43112, , ,충청북도,청주시 서원구,충청북도 청주시 서원구 분평동,4311210600.0,10600.0,127.489177878304,36.608704935654
91400,직거래,2008,2022,493.0,분평동,201.96,10,20,단독, ,2**,43112, , ,충청북도,청주시 서원구,충청북도 청주시 서원구 분평동,4311210600.0,10600.0,127.489177878304,36.608704935654
91400,직거래,2008,2022,493.0,분평동,201.96,10,20,단독, ,2**,43112, , ,충청북도,청주시 서원구,충청북도 청주시 서원구 분평동,4311210600.0,10600.0,127.489177878304,36.608704935654
91400,직거래,2008,2022,493.0,분평동,201.96,10,20,단독, ,2**,43112, , ,충청북도,청주시 서원구,충청북도 청주시 서원구 분평동,4311210600.0,10600.0,127.489177878304,36.608704935654
95200,직거래,2008,2022,493.0,분평동,201.96,10,20,단독, ,2**,43112, , ,충청북도,청주시 서원구,충청북도 청주시 서원구 분평동,4311210600.0,10600.0,127.489177878304,36.608704935654
91400,직거래,2008,2022,493.0,분평동,201.96,10,20,단독, ,2**,43112, , ,충청북도,청주시 서원구,충청북도 청주시 서원구 분평동,4311210600.0,10600.0,127.489177878304,36.608704935654
30500,중개거래,1994,2022,174.2,분평동,405.08,10,25,다가구,충북 청주상당구,1***,43112, , ,충청북도,청주시 서원구,충청북도 청주시 서원구 분평동,4311210600.0,10600.0,127.489177878304,36.608704935654
18000,중개거래,1989,2022,168.4,수곡동,143.15,10,4,단독,충북 청주서원구,5*,43112, , ,충청북도,청주시 서원구,충청북도 청주시 서원구 수곡동,4311210700.0,10700.0,127.479741609875,36.6183926172793
18600,중개거래,1991,2022,177.8,수곡동,193.14,10,6,단독,충북 청주서원구,5*,43112, , ,충청북도,청주시 서원구,충청북도 청주시 서원구 수곡동,4311210700.0,10700.0,127.479741609875,36.6183926172793
10500,중개거래,1997,2022,166.0,수곡동,66.54,10,13,단독,충북 청주서원구,2**,43112, , ,충청북도,청주시 서원구,충청북도 청주시 서원구 수곡동,4311210700.0,10700.0,127.479741609875,36.6183926172793
42750,중개거래,2007,2022,312.0,수곡동,537.93,10,15,단독,충북 청주서원구,1**,43112, , ,충청북도,청주시 서원구,충청북도 청주시 서원구 수곡동,4311210700.0,10700.0,127.479741609875,36.6183926172793
74500,중개거래,1996,2022,234.6,수곡동,493.0,10,24,다가구,"충북 청주서원구, 충북 청주흥덕구",8**,43112, , ,충청북도,청주시 서원구,충청북도 청주시 서원구 수곡동,4311210700.0,10700.0,127.479741609875,36.6183926172793
11500,중개거래,1975,2022,118.0,수곡동,62.92,10,27,단독,충북 청주서원구,4*,43112, , ,충청북도,청주시 서원구,충청북도 청주시 서원구 수곡동,4311210700.0,10700.0,127.479741609875,36.6183926172793
32660,중개거래,2003,2022,462.0,죽림동,99.0,10,20,단독,충북 청주흥덕구,2**,43112, , ,충청북도,청주시 서원구,충청북도 청주시 서원구 죽림동,4311211000.0,11000.0,127.441671683928,36.6098492814215
20800,중개거래,2012,2022,223.0,장암동,80.14,10,7,단독,충북 청주서원구,2**,43112, , ,충청북도,청주시 서원구,충청북도 청주시 서원구 장암동,4311211200.0,11200.0,127.488438939799,36.5886523330616
16000,중개거래,1992,2022,210.0,남이면 척산리,339.93,10,22,단독,충북 음성군,6**,43112, , ,충청북도,청주시 서원구,충청북도 청주시 서원구 남이면 척산리,4311231021.0,31021.0,127.431839527874,36.568058126003
41580,직거래,2019,2022,449.0,남이면 수대리,99.3,10,20,단독, ,2**,43112, , ,충청북도,청주시 서원구,충청북도 청주시 서원구 남이면 수대리,4311231039.0,31039.0,127.448974675147,36.5715813633495
12700,직거래,1979,2022,407.0,남이면 부용외천리,63.57,10,5,단독, ,3**,43112, , ,충청북도,청주시 서원구,충청북도 청주시 서원구 남이면 부용외천리,4311231040.0,31040.0,127.424912534408,36.5377433329223
16600,직거래,2002,2022,582.0,남이면 부용외천리,99.75,10,7,단독, ,4**,43112, , ,충청북도,청주시 서원구,충청북도 청주시 서원구 남이면 부용외천리,4311231040.0,31040.0,127.424912534408,36.5377433329223
4200,직거래,1999,2022,172.0,현도면 시동리,84.58,10,4,단독, ,6*,43112, , ,충청북도,청주시 서원구,충청북도 청주시 서원구 현도면 시동리,4311232025.0,32025.0,127.446865684454,36.4924398860222
24000,중개거래,1994,2022,185.5,운천동,217.49,10,5,다가구,충북 청주흥덕구,1***,43113, , ,충청북도,청주시 흥덕구,충청북도 청주시 흥덕구 운천동,4311310400.0,10400.0,127.475186506455,36.648476139791
24500,중개거래,1989,2022,194.7,운천동,194.55,10,19,단독,충북 청주서원구,1***,43113, , ,충청북도,청주시 흥덕구,충청북도 청주시 흥덕구 운천동,4311310400.0,10400.0,127.475186506455,36.648476139791
49000,중개거래,1997,2022,191.1,가경동,426.51,10,13,다가구,충북 청주흥덕구,1***,43113, , ,충청북도,청주시 흥덕구,충청북도 청주시 흥덕구 가경동,4311311300.0,11300.0,127.433046117468,36.6288623975902
52700,중개거래,1994,2022,171.8,가경동,299.84,10,13,다가구,충북 청주흥덕구,1***,43113, , ,충청북도,청주시 흥덕구,충청북도 청주시 흥덕구 가경동,4311311300.0,11300.0,127.433046117468,36.6288623975902
74300,중개거래,2008,2022,264.2,가경동,442.44,10,18,다가구,충북 청주서원구,1***,43113, , ,충청북도,청주시 흥덕구,충청북도 청주시 흥덕구 가경동,4311311300.0,11300.0,127.433046117468,36.6288623975902
22500,중개거래,1992,2022,201.7,복대동,245.97,10,4,다가구,충북 청주흥덕구,1***,43113, , ,충청북도,청주시 흥덕구,충청북도 청주시 흥덕구 복대동,4311311400.0,11400.0,127.432591426228,36.6355252082054
34000,중개거래,2003,2022,196.0,복대동,327.06,10,6,다가구,충북 청주상당구,8**,43113, , ,충청북도,청주시 흥덕구,충청북도 청주시 흥덕구 복대동,4311311400.0,11400.0,127.432591426228,36.6355252082054
42500,중개거래,2000,2022,200.1,복대동,354.96,10,7,단독,충북 청주흥덕구,2***,43113, , ,충청북도,청주시 흥덕구,충청북도 청주시 흥덕구 복대동,4311311400.0,11400.0,127.432591426228,36.6355252082054
63000,중개거래,2001,2022,208.0,복대동,488.12,10,7,다가구,충북 청주흥덕구,2***,43113, , ,충청북도,청주시 흥덕구,충청북도 청주시 흥덕구 복대동,4311311400.0,11400.0,127.432591426228,36.6355252082054
24000,중개거래,1993,2022,211.7,복대동,245.97,10,15,다가구,충북 청주흥덕구,1***,43113, , ,충청북도,청주시 흥덕구,충청북도 청주시 흥덕구 복대동,4311311400.0,11400.0,127.432591426228,36.6355252082054
38000,중개거래,2000,2022,193.2,복대동,347.18,10,27,단독,충북 청주흥덕구,2***,43113, , ,충청북도,청주시 흥덕구,충청북도 청주시 흥덕구 복대동,4311311400.0,11400.0,127.432591426228,36.6355252082054
25800,중개거래,1991,2022,233.6,복대동,272.66,10,28,다가구,충북 청주흥덕구,1***,43113, , ,충청북도,청주시 흥덕구,충청북도 청주시 흥덕구 복대동,4311311400.0,11400.0,127.432591426228,36.6355252082054
53000,중개거래,2000,2022,204.6,복대동,480.26,10,31,다가구,충북 청주흥덕구,2***,43113, , ,충청북도,청주시 흥덕구,충청북도 청주시 흥덕구 복대동,4311311400.0,11400.0,127.432591426228,36.6355252082054
35920,직거래,1990,2022,253.9,봉명동,228.68,10,1,단독, ,9**,43113, , ,충청북도,청주시 흥덕구,충청북도 청주시 흥덕구 봉명동,4311311500.0,11500.0,127.459270830959,36.6402085390698
39700,중개거래,2002,2022,201.8,봉명동,329.7,10,10,다가구,충북 청주서원구,2**,43113, , ,충청북도,청주시 흥덕구,충청북도 청주시 흥덕구 봉명동,4311311500.0,11500.0,127.459270830959,36.6402085390698
57000,중개거래,2005,2022,416.2,봉명동,209.04,10,11,단독,충북 청주흥덕구,2***,43113, , ,충청북도,청주시 흥덕구,충청북도 청주시 흥덕구 봉명동,4311311500.0,11500.0,127.459270830959,36.6402085390698
212000,중개거래,2022,2022,459.0,봉명동,719.19,10,11,다가구,충북 청주상당구,2***,43113, , ,충청북도,청주시 흥덕구,충청북도 청주시 흥덕구 봉명동,4311311500.0,11500.0,127.459270830959,36.6402085390698
13700,직거래,1988,2022,218.8,봉명동,260.28,10,18,단독, ,8**,43113, , ,충청북도,청주시 흥덕구,충청북도 청주시 흥덕구 봉명동,4311311500.0,11500.0,127.459270830959,36.6402085390698
65000,중개거래,2007,2022,326.0,봉명동,488.02,10,22,다가구,충북 청주흥덕구,2***,43113, , ,충청북도,청주시 흥덕구,충청북도 청주시 흥덕구 봉명동,4311311500.0,11500.0,127.459270830959,36.6402085390698
17800,중개거래,1989,2022,212.3,봉명동,223.89,10,27,단독,충북 청주서원구,2**,43113, , ,충청북도,청주시 흥덕구,충청북도 청주시 흥덕구 봉명동,4311311500.0,11500.0,127.459270830959,36.6402085390698
50600,중개거래,1990,2022,271.0,봉명동,323.13,10,30,단독,충북 청주흥덕구,1***,43113, , ,충청북도,청주시 흥덕구,충청북도 청주시 흥덕구 봉명동,4311311500.0,11500.0,127.459270830959,36.6402085390698
73500,중개거래,2011,2022,255.4,오송읍 만수리,350.55,10,7,다가구,충북 청주흥덕구,6**,43113, , ,충청북도,청주시 흥덕구,충청북도 청주시 흥덕구 오송읍 만수리,4311325025.0,25025.0,127.334144052297,36.6306803066686
72000,중개거래,2009,2022,274.9,오송읍 연제리,401.62,10,16,다가구,충북 청주흥덕구,7**,43113, , ,충청북도,청주시 흥덕구,충청북도 청주시 흥덕구 오송읍 연제리,4311325026.0,25026.0,127.320954572855,36.6337083326096
35700,직거래,2015,2022,302.0,오송읍 궁평리,58.8,10,11,단독, ,2**,43113, , ,충청북도,청주시 흥덕구,충청북도 청주시 흥덕구 오송읍 궁평리,4311325027.0,25027.0,127.341923758559,36.6201077498285
37700,직거래,2015,2022,302.0,오송읍 궁평리,58.8,10,20,단독, ,2**,43113, , ,충청북도,청주시 흥덕구,충청북도 청주시 흥덕구 오송읍 궁평리,4311325027.0,25027.0,127.341923758559,36.6201077498285
28500,중개거래,1984,2022,301.0,오송읍 오송리,59.13,10,19,단독,충북 청주흥덕구,2**,43113, , ,충청북도,청주시 흥덕구,충청북도 청주시 흥덕구 오송읍 오송리,4311325028.0,25028.0,127.334373499597,36.6082161515091
13000,직거래,1996,2022,292.0,오송읍 동평리,85.68,10,13,단독, ,1**,43113,22.10.18,O,충청북도,청주시 흥덕구,충청북도 청주시 흥덕구 오송읍 동평리,4311325029.0,25029.0,127.326099960266,36.5970469384207
13000,직거래,1996,2022,292.0,오송읍 동평리,85.68,10,13,단독, ,1**,43113, , ,충청북도,청주시 흥덕구,충청북도 청주시 흥덕구 오송읍 동평리,4311325029.0,25029.0,127.326099960266,36.5970469384207
13000,중개거래,1990,2022,198.0,강내면 사인리,39.51,10,13,단독,충북 청주흥덕구,1**,43113, , ,충청북도,청주시 흥덕구,충청북도 청주시 흥덕구 강내면 사인리,4311331033.0,31033.0,127.370836585845,36.6321036761951
26700,중개거래,2016,2022,276.0,옥산면 가락리,79.56,10,5,단독,충북 청주흥덕구,7**,43113, , ,충청북도,청주시 흥덕구,충청북도 청주시 흥덕구 옥산면 가락리,4311332025.0,32025.0,127.384583579837,36.6724054571918
20978,직거래,2016,2022,565.0,옥산면 남촌리,93.03,10,4,단독, ,1**,43113, , ,충청북도,청주시 흥덕구,충청북도 청주시 흥덕구 옥산면 남촌리,4311332033.0,32033.0,127.411165998611,36.6982041236828
21500,직거래,1974,2022,231.4,우암동,91.56,10,2,단독, ,3**,43114, , ,충청북도,청주시 청원구,충청북도 청주시 청원구 우암동,4311410100.0,10100.0,127.486866445706,36.6492363833717
24200,중개거래,1973,2022,185.5,우암동,92.81,10,5,단독,충북 청주서원구,3**,43114, , ,충청북도,청주시 청원구,충청북도 청주시 청원구 우암동,4311410100.0,10100.0,127.486866445706,36.6492363833717
20000,중개거래,1990,2022,162.0,우암동,192.39,10,10,다가구,충북 청주청원구,3**,43114, , ,충청북도,청주시 청원구,충청북도 청주시 청원구 우암동,4311410100.0,10100.0,127.486866445706,36.6492363833717
12000,중개거래,1985,2022,133.8,우암동,142.16,10,11,단독,충북 청주흥덕구,3**,43114, , ,충청북도,청주시 청원구,충청북도 청주시 청원구 우암동,4311410100.0,10100.0,127.486866445706,36.6492363833717
85000,중개거래,2014,2022,208.0,우암동,398.68,10,14,다가구,충북 청주흥덕구,2**,43114, , ,충청북도,청주시 청원구,충청북도 청주시 청원구 우암동,4311410100.0,10100.0,127.486866445706,36.6492363833717
10900,중개거래,1978,2022,134.1,우암동,85.72,10,20,단독,"충북 청주서원구, 충북 청주흥덕구",4**,43114, , ,충청북도,청주시 청원구,충청북도 청주시 청원구 우암동,4311410100.0,10100.0,127.486866445706,36.6492363833717
20000,직거래,1982,2022,171.3,우암동,98.67,10,22,단독, ,4**,43114, , ,충청북도,청주시 청원구,충청북도 청주시 청원구 우암동,4311410100.0,10100.0,127.486866445706,36.6492363833717
16200,중개거래,1989,2022,155.4,우암동,178.0,10,22,단독,충북 청주청원구,3**,43114, , ,충청북도,청주시 청원구,충청북도 청주시 청원구 우암동,4311410100.0,10100.0,127.486866445706,36.6492363833717
4000,직거래,1979,2022,99.0,내덕동,40.92,10,1,단독, ,4**,43114, , ,충청북도,청주시 청원구,충청북도 청주시 청원구 내덕동,4311410200.0,10200.0,127.4944355377,36.6576793886822
23000,중개거래,1982,2022,179.3,내덕동,146.25,10,2,단독,충북 청주흥덕구,6**,43114, , ,충청북도,청주시 청원구,충청북도 청주시 청원구 내덕동,4311410200.0,10200.0,127.4944355377,36.6576793886822
57500,중개거래,2011,2022,253.5,내덕동,468.97,10,13,다가구,충북 청주상당구,2**,43114, , ,충청북도,청주시 청원구,충청북도 청주시 청원구 내덕동,4311410200.0,10200.0,127.4944355377,36.6576793886822
10000,직거래,1979,2022,165.3,내덕동,138.33,10,25,단독, ,6**,43114, , ,충청북도,청주시 청원구,충청북도 청주시 청원구 내덕동,4311410200.0,10200.0,127.4944355377,36.6576793886822
14000,중개거래,1978,2022,153.0,내덕동,74.27,10,25,단독,충북 청주상당구,5**,43114, , ,충청북도,청주시 청원구,충청북도 청주시 청원구 내덕동,4311410200.0,10200.0,127.4944355377,36.6576793886822
76500,중개거래,2015,2022,260.0,내덕동,499.7,10,27,다가구,충북 청주청원구,3**,43114, , ,충청북도,청주시 청원구,충청북도 청주시 청원구 내덕동,4311410200.0,10200.0,127.4944355377,36.6576793886822
22000,중개거래,1997,2022,175.0,율량동,207.78,10,9,다가구,충북 청주청원구,1***,43114, , ,충청북도,청주시 청원구,충청북도 청주시 청원구 율량동,4311410300.0,10300.0,127.515682376257,36.6638539046006
37500,중개거래,2011,2022,181.2,율량동,305.74,10,24,단독,충북 청주서원구,9**,43114, , ,충청북도,청주시 청원구,충청북도 청주시 청원구 율량동,4311410300.0,10300.0,127.515682376257,36.6638539046006
62500,중개거래,2011,2022,277.1,율량동,486.4,10,25,다가구,충북 청주청원구,1***,43114, , ,충청북도,청주시 청원구,충청북도 청주시 청원구 율량동,4311410300.0,10300.0,127.515682376257,36.6638539046006
17800,직거래,1998,2022,972.0,내수읍 비상리,90.74,10,5,단독, ,4*,43114, , ,충청북도,청주시 청원구,충청북도 청주시 청원구 내수읍 비상리,4311425028.0,25028.0,127.584849915699,36.6984292032599
7000,직거래,1999,2022,520.0,내수읍 우산리,99.84,10,25,단독, ,5**,43114, , ,충청북도,청주시 청원구,충청북도 청주시 청원구 내수읍 우산리,4311425030.0,25030.0,127.597040045131,36.7119574824608
24000,직거래,1955,2022,264.0,오창읍 장대리,36.2,10,4,단독, ,5*,43114, , ,충청북도,청주시 청원구,충청북도 청주시 청원구 오창읍 장대리,4311425330.0,25330.0,127.462847467359,36.7392675491036
55000,직거래,2015,2022,228.6,오창읍 양청리,273.58,10,1,다가구, ,7**,43114, , ,충청북도,청주시 청원구,충청북도 청주시 청원구 오창읍 양청리,4311425345.0,25345.0,127.431882208368,36.7231242153344
89200,직거래,2012,2022,616.4,오창읍 양청리,838.29,10,4,다가구, ,7**,43114, , ,충청북도,청주시 청원구,충청북도 청주시 청원구 오창읍 양청리,4311425345.0,25345.0,127.431882208368,36.7231242153344
55000,중개거래,2007,2022,251.4,오창읍 양청리,394.8,10,10,다가구,충북 청주청원구,7**,43114, , ,충청북도,청주시 청원구,충청북도 청주시 청원구 오창읍 양청리,4311425345.0,25345.0,127.431882208368,36.7231242153344
87000,중개거래,2011,2022,352.6,오창읍 양청리,653.78,10,13,다가구,충북 청주청원구,7**,43114, , ,충청북도,청주시 청원구,충청북도 청주시 청원구 오창읍 양청리,4311425345.0,25345.0,127.431882208368,36.7231242153344
78000,중개거래,2013,2022,341.9,오창읍 양청리,406.69,10,14,다가구,충북 청주청원구,7**,43114, , ,충청북도,청주시 청원구,충청북도 청주시 청원구 오창읍 양청리,4311425345.0,25345.0,127.431882208368,36.7231242153344
71000,중개거래,2012,2022,320.6,오창읍 양청리,435.91,10,16,다가구,충북 청주청원구,7**,43114, , ,충청북도,청주시 청원구,충청북도 청주시 청원구 오창읍 양청리,4311425345.0,25345.0,127.431882208368,36.7231242153344
71000,중개거래,2012,2022,320.6,오창읍 양청리,435.91,10,16,다가구,충북 청주청원구,7**,43114,22.11.03,O,충청북도,청주시 청원구,충청북도 청주시 청원구 오창읍 양청리,4311425345.0,25345.0,127.431882208368,36.7231242153344
75000,중개거래,2011,2022,370.2,오창읍 구룡리,442.6,10,6,다가구,충북 청주청원구,4**,43114, , ,충청북도,청주시 청원구,충청북도 청주시 청원구 오창읍 구룡리,4311425346.0,25346.0,127.409754016231,36.7130053899266
70000,중개거래,2010,2022,360.3,오창읍 구룡리,428.5,10,20,다가구,"충북 청주상당구, 충북 청주청원구",4**,43114, , ,충청북도,청주시 청원구,충청북도 청주시 청원구 오창읍 구룡리,4311425346.0,25346.0,127.409754016231,36.7130053899266
20000,직거래,1958,2022,768.0,오창읍 성재리,73.19,10,5,단독, ,7*,43114, , ,충청북도,청주시 청원구,충청북도 청주시 청원구 오창읍 성재리,4311425353.0,25353.0,127.337919429039,36.7280634192256
10750,중개거래,1979,2022,254.0,북이면 화상리,74.0,10,25,단독,충북 청주서원구,7**,43114, , ,충청북도,청주시 청원구,충청북도 청주시 청원구 북이면 화상리,4311431044.0,31044.0,127.492917528326,36.7394856201952
6500,중개거래,1960,2022,114.4,교현동,33.36,10,5,단독,충북 충주시,2**,43130, , ,충청북도,충주시,충청북도 충주시 교현동,4313010500.0,10500.0,127.928995131343,36.9815462471911
9700,중개거래,2022,2022,132.0,교현동,66.44,10,17,단독,충북 충주시,4**,43130, , ,충청북도,충주시,충청북도 충주시 교현동,4313010500.0,10500.0,127.928995131343,36.9815462471911
64300,중개거래,1991,2022,286.6,교현동,459.66,10,20,단독,강원 원주시,1***,43130, , ,충청북도,충주시,충청북도 충주시 교현동,4313010500.0,10500.0,127.928995131343,36.9815462471911
4000,직거래,1974,2022,174.5,교현동,60.5,10,20,단독, ,6**,43130, , ,충청북도,충주시,충청북도 충주시 교현동,4313010500.0,10500.0,127.928995131343,36.9815462471911
21000,중개거래,2003,2022,241.0,교현동,88.0,10,27,단독,충북 충주시,2**,43130, , ,충청북도,충주시,충청북도 충주시 교현동,4313010500.0,10500.0,127.928995131343,36.9815462471911
