거래금액,거래유형,건축년도,전용면적,법정동,법정동코드,아파트,층,년,월,일,시도명,시군구명,동리명,lon,lat
68000,중개거래,2018,84.9675, 다정동,3611010900,가온마을10단지,9,2022,10,4,세종특별자치시,,,127.250412851526,36.4943980971976
82000,중개거래,2018,108.9858, 다정동,3611010900,가온마을6단지,8,2022,10,7,세종특별자치시,,,127.250412851526,36.4943980971976
55000,중개거래,2019,74.7562, 다정동,3611010900,가온마을11단지(세종지웰푸르지오),24,2022,10,8,세종특별자치시,,,127.250412851526,36.4943980971976
75000,중개거래,2018,101.8347, 다정동,3611010900,가온마을10단지,4,2022,10,8,세종특별자치시,,,127.250412851526,36.4943980971976
75000,중개거래,2018,101.8347, 다정동,3611010900,가온마을10단지,4,2022,10,8,세종특별자치시,,,127.250412851526,36.4943980971976
63500,중개거래,2018,101.7203, 다정동,3611010900,가온마을1단지,3,2022,10,8,세종특별자치시,,,127.250412851526,36.4943980971976
78500,중개거래,2018,108.9856, 다정동,3611010900,가온마을5단지(중흥에스클래스센텀시티),20,2022,10,8,세종특별자치시,,,127.250412851526,36.4943980971976
65000,중개거래,2018,84.919, 다정동,3611010900,가온마을12단지,7,2022,10,9,세종특별자치시,,,127.250412851526,36.4943980971976
59000,중개거래,2018,84.919, 다정동,3611010900,가온마을12단지,2,2022,10,10,세종특별자치시,,,127.250412851526,36.4943980971976
65000,중개거래,2019,84.99, 다정동,3611010900,가온마을4단지,5,2022,10,12,세종특별자치시,,,127.250412851526,36.4943980971976
40000,중개거래,2018,59.8817, 다정동,3611010900,가온마을8단지(더하이스트),6,2022,10,12,세종특별자치시,,,127.250412851526,36.4943980971976
36500,중개거래,2018,59.8969, 다정동,3611010900,가온마을3단지,1,2022,10,14,세종특별자치시,,,127.250412851526,36.4943980971976
66000,중개거래,2019,84.98, 다정동,3611010900,가온마을4단지,12,2022,10,15,세종특별자치시,,,127.250412851526,36.4943980971976
50000,중개거래,2018,74.9668, 다정동,3611010900,가온마을1단지,8,2022,10,15,세종특별자치시,,,127.250412851526,36.4943980971976
51000,중개거래,2018,74.9668, 다정동,3611010900,가온마을1단지,13,2022,10,15,세종특별자치시,,,127.250412851526,36.4943980971976
51000,중개거래,2018,74.9668, 다정동,3611010900,가온마을1단지,13,2022,10,15,세종특별자치시,,,127.250412851526,36.4943980971976
67000,중개거래,2018,101.7203, 다정동,3611010900,가온마을1단지,10,2022,10,15,세종특별자치시,,,127.250412851526,36.4943980971976
41500,중개거래,2018,59.8817, 다정동,3611010900,가온마을8단지(더하이스트),11,2022,10,15,세종특별자치시,,,127.250412851526,36.4943980971976
62000,중개거래,2018,84.9675, 다정동,3611010900,가온마을12단지,2,2022,10,15,세종특별자치시,,,127.250412851526,36.4943980971976
49900,중개거래,2018,59.8817, 다정동,3611010900,가온마을12단지,7,2022,10,16,세종특별자치시,,,127.250412851526,36.4943980971976
68000,중개거래,2018,84.9675, 다정동,3611010900,가온마을10단지,8,2022,10,22,세종특별자치시,,,127.250412851526,36.4943980971976
67000,중개거래,2019,84.99, 다정동,3611010900,가온마을4단지,13,2022,10,25,세종특별자치시,,,127.250412851526,36.4943980971976
50000,중개거래,2018,75.5531, 다정동,3611010900,가온마을2단지,8,2022,10,26,세종특별자치시,,,127.250412851526,36.4943980971976
66000,중개거래,2019,84.98, 다정동,3611010900,가온마을4단지,12,2022,10,27,세종특별자치시,,,127.250412851526,36.4943980971976
41700,중개거래,2018,59.1683, 다정동,3611010900,가온마을8단지(더하이스트),4,2022,10,28,세종특별자치시,,,127.250412851526,36.4943980971976
66000,중개거래,2019,84.99, 다정동,3611010900,가온마을4단지,13,2022,10,29,세종특별자치시,,,127.250412851526,36.4943980971976
65500,중개거래,2018,84.9837, 다정동,3611010900,가온마을6단지,7,2022,10,30,세종특별자치시,,,127.250412851526,36.4943980971976
62700,중개거래,2013,84.73, 어진동,3611011000,더샵센트럴시티,4,2022,10,4,세종특별자치시,,,127.263773877582,36.5020291312209
65000,중개거래,2013,84.73, 어진동,3611011000,더샵레이크파크,7,2022,10,10,세종특별자치시,,,127.263773877582,36.5020291312209
13000,직거래,2014,19.8015, 어진동,3611011000,세종리슈빌S,17,2022,10,19,세종특별자치시,,,127.263773877582,36.5020291312209
54000,중개거래,2013,84.99, 어진동,3611011000,더샵레이크파크,1,2022,10,21,세종특별자치시,,,127.263773877582,36.5020291312209
12000,중개거래,2015,21.1452, 어진동,3611011000,모닝시티,6,2022,10,27,세종특별자치시,,,127.263773877582,36.5020291312209
40500,중개거래,2014,59.9383, 종촌동,3611011100,가재마을5단지,15,2022,10,1,세종특별자치시,,,127.24680177397,36.5044408935952
49000,중개거래,2015,84.99, 종촌동,3611011100,가재마을4단지(센트레빌),19,2022,10,1,세종특별자치시,,,127.24680177397,36.5044408935952
50000,중개거래,2015,84.9941, 종촌동,3611011100,가재마을12단지,23,2022,10,5,세종특별자치시,,,127.24680177397,36.5044408935952
52000,중개거래,2015,84.9941, 종촌동,3611011100,가재마을12단지,6,2022,10,5,세종특별자치시,,,127.24680177397,36.5044408935952
50000,중개거래,2015,84.9941, 종촌동,3611011100,가재마을12단지,23,2022,10,5,세종특별자치시,,,127.24680177397,36.5044408935952
54300,중개거래,2014,84.9911, 종촌동,3611011100,가재마을7단지,9,2022,10,8,세종특별자치시,,,127.24680177397,36.5044408935952
36000,중개거래,2013,59.9316, 종촌동,3611011100,가재마을11단지,3,2022,10,14,세종특별자치시,,,127.24680177397,36.5044408935952
52000,직거래,2014,84.9424, 종촌동,3611011100,가재마을5단지,10,2022,10,17,세종특별자치시,,,127.24680177397,36.5044408935952
45000,중개거래,2015,84.99, 종촌동,3611011100,가재마을4단지(센트레빌),4,2022,10,18,세종특별자치시,,,127.24680177397,36.5044408935952
37000,중개거래,2015,74.98, 종촌동,3611011100,가재마을4단지(센트레빌),9,2022,10,18,세종특별자치시,,,127.24680177397,36.5044408935952
45000,중개거래,2015,84.94, 종촌동,3611011100,가재마을4단지(센트레빌),14,2022,10,19,세종특별자치시,,,127.24680177397,36.5044408935952
38000,중개거래,2014,59.9383, 종촌동,3611011100,가재마을5단지,12,2022,10,20,세종특별자치시,,,127.24680177397,36.5044408935952
54000,중개거래,2015,84.9941, 종촌동,3611011100,가재마을12단지,20,2022,10,22,세종특별자치시,,,127.24680177397,36.5044408935952
38800,중개거래,2015,74.98, 종촌동,3611011100,가재마을4단지(센트레빌),4,2022,10,26,세종특별자치시,,,127.24680177397,36.5044408935952
52000,중개거래,2015,84.9941, 종촌동,3611011100,가재마을12단지,18,2022,10,29,세종특별자치시,,,127.24680177397,36.5044408935952
43500,중개거래,2015,84.99, 종촌동,3611011100,가재마을4단지(센트레빌),3,2022,10,30,세종특별자치시,,,127.24680177397,36.5044408935952
45000,중개거래,2015,84.606, 고운동,3611011200,가락마을13단지(대광로제비앙),26,2022,10,1,세종특별자치시,,,127.237632940381,36.5241551273918
30000,직거래,2015,59.9013, 고운동,3611011200,가락마을5단지(유승한내들),16,2022,10,7,세종특별자치시,,,127.237632940381,36.5241551273918
35000,중개거래,2015,59.6866, 고운동,3611011200,가락마을6단지(중흥S클래스프라디움),3,2022,10,10,세종특별자치시,,,127.237632940381,36.5241551273918
37000,중개거래,2014,59.8652, 고운동,3611011200,가락마을3단지(호반베르디움),8,2022,10,11,세종특별자치시,,,127.237632940381,36.5241551273918
69000,중개거래,2019,111.3013, 고운동,3611011200,가락마을2단지,7,2022,10,11,세종특별자치시,,,127.237632940381,36.5241551273918
40000,중개거래,2015,74.77, 고운동,3611011200,가락마을8단지(고운뜰아파트),22,2022,10,13,세종특별자치시,,,127.237632940381,36.5241551273918
64000,중개거래,2018,111.3034, 고운동,3611011200,가락마을1단지(힐데스하임),2,2022,10,13,세종특별자치시,,,127.237632940381,36.5241551273918
47500,중개거래,2015,84.8788, 고운동,3611011200,가락마을16단지(에듀그린),6,2022,10,15,세종특별자치시,,,127.237632940381,36.5241551273918
44500,중개거래,2015,84.8974, 고운동,3611011200,가락마을5단지(유승한내들),5,2022,10,15,세종특별자치시,,,127.237632940381,36.5241551273918
43500,중개거래,2015,84.9864, 고운동,3611011200,이지더원(가락마을10단지),4,2022,10,16,세종특별자치시,,,127.237632940381,36.5241551273918
30000,중개거래,2014,59.965, 고운동,3611011200,이지더원(가락마을4단지),4,2022,10,18,세종특별자치시,,,127.237632940381,36.5241551273918
34000,중개거래,2015,72.4971, 고운동,3611011200,이지더원(가락마을10단지),8,2022,10,19,세종특별자치시,,,127.237632940381,36.5241551273918
36000,중개거래,2015,59.9942, 고운동,3611011200,가락마을6단지(중흥S클래스프라디움),24,2022,10,19,세종특별자치시,,,127.237632940381,36.5241551273918
58000,직거래,2015,84.9757, 고운동,3611011200,가락마을21단지(에듀포레),1,2022,10,20,세종특별자치시,,,127.237632940381,36.5241551273918
32200,중개거래,2014,59.9853, 고운동,3611011200,이지더원(가락마을4단지),15,2022,10,21,세종특별자치시,,,127.237632940381,36.5241551273918
32500,중개거래,2015,59.9159, 고운동,3611011200,가락마을17단지(골드클래스),17,2022,10,21,세종특별자치시,,,127.237632940381,36.5241551273918
38500,중개거래,2015,74.77, 고운동,3611011200,가락마을8단지(고운뜰아파트),7,2022,10,28,세종특별자치시,,,127.237632940381,36.5241551273918
32000,중개거래,2015,59.6866, 고운동,3611011200,가락마을6단지(중흥S클래스프라디움),7,2022,10,28,세종특별자치시,,,127.237632940381,36.5241551273918
37000,중개거래,2015,59.9897, 고운동,3611011200,가락마을 20단지(호반베르디움5차),21,2022,10,28,세종특별자치시,,,127.237632940381,36.5241551273918
32000,중개거래,2019,59.6506, 고운동,3611011200,가락마을19단지,11,2022,10,30,세종특별자치시,,,127.237632940381,36.5241551273918
52300,중개거래,2013,84.9238, 아름동,3611011300,푸르지오(8단지),17,2022,10,9,세종특별자치시,,,127.247562317015,36.5119225053877
40000,직거래,2014,84.9816, 아름동,3611011300,범지기마을11단지(영무예다음),12,2022,10,19,세종특별자치시,,,127.247562317015,36.5119225053877
49000,중개거래,2014,84.7572, 아름동,3611011300,범지기마을7단지 호반에코시티,15,2022,10,24,세종특별자치시,,,127.247562317015,36.5119225053877
45000,직거래,2013,84.9375, 아름동,3611011300,푸르지오(8단지),17,2022,10,25,세종특별자치시,,,127.247562317015,36.5119225053877
40000,중개거래,2014,59.1132, 도담동,3611011400,중흥 그린카운티(13단지),11,2022,10,1,세종특별자치시,,,127.261616917625,36.5151654998974
32100,직거래,2015,59.8808, 도담동,3611011400,엘가에코힐(도램마을5단지),23,2022,10,4,세종특별자치시,,,127.261616917625,36.5151654998974
39000,중개거래,2014,59.1132, 도담동,3611011400,중흥 그린카운티(13단지),9,2022,10,10,세종특별자치시,,,127.261616917625,36.5151654998974
64000,중개거래,2014,84.9463, 도담동,3611011400,현대힐스테이트(도램마을15단지),11,2022,10,12,세종특별자치시,,,127.261616917625,36.5151654998974
65000,직거래,2014,84.98, 도담동,3611011400,도램마을1단지(웅진스타클래스),12,2022,10,13,세종특별자치시,,,127.261616917625,36.5151654998974
43500,중개거래,2014,59.1132, 도담동,3611011400,중흥 그린카운티(13단지),12,2022,10,13,세종특별자치시,,,127.261616917625,36.5151654998974
61000,중개거래,2017,84.9783, 도담동,3611011400,도램마을11단지(반도유보라),26,2022,10,22,세종특별자치시,,,127.261616917625,36.5151654998974
39000,중개거래,2014,59.1132, 도담동,3611011400,중흥 그린카운티(13단지),18,2022,10,23,세종특별자치시,,,127.261616917625,36.5151654998974
39000,중개거래,2014,59.1132, 도담동,3611011400,중흥 그린카운티(13단지),18,2022,10,23,세종특별자치시,,,127.261616917625,36.5151654998974
36000,중개거래,2015,59.8808, 도담동,3611011400,엘가에코힐(도램마을5단지),6,2022,10,26,세종특별자치시,,,127.261616917625,36.5151654998974
9950,중개거래,2014,19.1676, 도담동,3611011400,라온프라이빗시티 Ⅰ,3,2022,10,31,세종특별자치시,,,127.261616917625,36.5151654998974
26500,중개거래,2003,83.256,조치원읍 남리,3611025027,다원파크리안,7,2022,10,5,세종특별자치시,,남리,127.301917974426,36.5953444145139
4200,중개거래,2014,17.4748,조치원읍 남리,3611025027,세종3차굿애플,3,2022,10,8,세종특별자치시,,남리,127.301917974426,36.5953444145139
4200,중개거래,2014,16.9428,조치원읍 남리,3611025027,세종3차굿애플,6,2022,10,25,세종특별자치시,,남리,127.301917974426,36.5953444145139
27000,중개거래,1996,84.99,조치원읍 침산리,3611025028,욱일아파트,9,2022,10,5,세종특별자치시,,침산리,127.290514766982,36.601377951913
24300,중개거래,1996,84.99,조치원읍 침산리,3611025028,욱일아파트,9,2022,10,18,세종특별자치시,,침산리,127.290514766982,36.601377951913
25000,중개거래,1996,84.99,조치원읍 침산리,3611025028,욱일아파트,13,2022,10,28,세종특별자치시,,침산리,127.290514766982,36.601377951913
42000,중개거래,2008,84.976,조치원읍 신흥리,3611025029,조치원신흥e편한세상(아),11,2022,10,1,세종특별자치시,,신흥리,127.288870387553,36.5943927061482
16000,중개거래,1999,49.29,조치원읍 신흥리,3611025029,신흥주공,17,2022,10,13,세종특별자치시,,신흥리,127.288870387553,36.5943927061482
16300,직거래,1999,49.29,조치원읍 신흥리,3611025029,신흥주공,7,2022,10,30,세종특별자치시,,신흥리,127.288870387553,36.5943927061482
23500,중개거래,1999,84.84,조치원읍 신흥리,3611025029,신흥주공,14,2022,10,31,세종특별자치시,,신흥리,127.288870387553,36.5943927061482
15000,중개거래,1996,59.76,조치원읍 죽림리,3611025030,신동아,3,2022,10,6,세종특별자치시,,죽림리,127.296143569363,36.590950521849
38000,직거래,2008,84.6682,조치원읍 죽림리,3611025030,조치원죽림자이,2,2022,10,7,세종특별자치시,,죽림리,127.296143569363,36.590950521849
31000,중개거래,2008,84.6641,조치원읍 죽림리,3611025030,조치원죽림자이,13,2022,10,8,세종특별자치시,,죽림리,127.296143569363,36.590950521849
29000,중개거래,2008,84.6641,조치원읍 죽림리,3611025030,조치원죽림자이,14,2022,10,11,세종특별자치시,,죽림리,127.296143569363,36.590950521849
5250,중개거래,2002,28.168,조치원읍 신안리,3611025032,유니빌,11,2022,10,5,세종특별자치시,,신안리,127.28565148692,36.6221699519586
